pokedex_number,name,generation,is_sub_legendary,is_legendary,is_mythical,species,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
710,Pumpkaboo Average Size,6,0,0,0,Pumpkin Pokémon,2,Ghost,Grass,0.4,5,3,Pickup,Frisk,Insomnia,335,49,66,70,44,55,51,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
710,Pumpkaboo Small Size,6,0,0,0,Pumpkin Pokémon,2,Ghost,Grass,0.3,3.5,3,Pickup,Frisk,Insomnia,335,44,66,70,44,55,56,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
710,Pumpkaboo Large Size,6,0,0,0,Pumpkin Pokémon,2,Ghost,Grass,0.5,7.5,3,Pickup,Frisk,Insomnia,335,54,66,70,44,55,46,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
710,Pumpkaboo Super Size,6,0,0,0,Pumpkin Pokémon,2,Ghost,Grass,0.8,15,3,Pickup,Frisk,Insomnia,335,59,66,70,44,55,41,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
711,Gourgeist Average Size,6,0,0,0,Pumpkin Pokémon,2,Ghost,Grass,0.9,12.5,3,Pickup,Frisk,Insomnia,494,65,90,122,58,75,84,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
711,Gourgeist Small Size,6,0,0,0,Pumpkin Pokémon,2,Ghost,Grass,0.7,9.5,3,Pickup,Frisk,Insomnia,494,55,85,122,58,75,99,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
711,Gourgeist Large Size,6,0,0,0,Pumpkin Pokémon,2,Ghost,Grass,1.1,14,3,Pickup,Frisk,Insomnia,494,75,95,122,58,75,69,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
711,Gourgeist Super Size,6,0,0,0,Pumpkin Pokémon,2,Ghost,Grass,1.7,39,3,Pickup,Frisk,Insomnia,494,85,100,122,58,75,54,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
712,Bergmite,6,0,0,0,Ice Chunk Pokémon,1,Ice,,1,99.5,3,Own Tempo,Ice Body,Sturdy,304,55,69,85,32,35,28,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
713,Avalugg,6,0,0,0,Iceberg Pokémon,1,Ice,,2,505,3,Own Tempo,Ice Body,Sturdy,514,95,117,184,44,46,28,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
714,Noibat,6,0,0,0,Sound Wave Pokémon,2,Flying,Dragon,0.5,8,3,Frisk,Infiltrator,Telepathy,245,40,30,35,45,40,55,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
715,Noivern,6,0,0,0,Sound Wave Pokémon,2,Flying,Dragon,1.5,85,3,Frisk,Infiltrator,Telepathy,535,85,70,80,97,80,123,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
716,Xerneas,6,0,1,0,Life Pokémon,1,Fairy,,3,215,1,Fairy Aura,,,680,126,131,95,131,98,99,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
717,Yveltal,6,0,1,0,Destruction Pokémon,2,Dark,Flying,5.8,203,1,Dark Aura,,,680,126,131,95,131,98,99,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
718,Zygarde 50% Forme,6,0,1,0,Order Pokémon,2,Dragon,Ground,5,305,2,Aura Break,Power Construct,,600,108,100,121,81,95,95,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
718,Zygarde 10% Forme,6,0,1,0,Order Pokémon,2,Dragon,Ground,1.2,33.5,2,Aura Break,Power Construct,,486,54,100,71,61,85,115,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
718,Zygarde Complete Forme,6,0,1,0,Order Pokémon,2,Dragon,Ground,4.5,610,1,Power Construct,,,708,216,100,121,91,95,85,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2
719,Diancie,6,0,0,1,Jewel Pokémon,2,Rock,Fairy,0.7,8.8,1,Clear Body,,,600,50,100,150,100,150,50,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1
719,Mega Diancie,6,0,0,1,Jewel Pokémon,2,Rock,Fairy,1.1,27.8,1,Magic Bounce,,,700,50,160,110,160,110,110,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1
720,Hoopa Hoopa Confined,6,0,0,1,Mischief Pokémon,2,Psychic,Ghost,0.5,9,1,Magician,,,600,80,110,60,150,130,70,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,4,1,4,1,1
720,Hoopa Hoopa Unbound,6,0,0,1,Djinn Pokémon,2,Psychic,Dark,6.5,490,1,Magician,,,680,80,160,60,170,130,80,1,1,1,1,1,1,1,1,1,1,0,4,1,1,1,1,1,2
721,Volcanion,6,0,0,1,Steam Pokémon,2,Fire,Water,1.7,195,1,Water Absorb,,,600,80,110,120,130,90,70,1,0.25,0,2,1,0.25,1,1,2,1,1,0.5,2,1,1,1,0.25,0.5
722,Rowlet,7,0,0,0,Grass Quill Pokémon,2,Grass,Flying,0.3,1.5,2,Overgrow,,Long Reach,320,68,55,55,50,50,42,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
723,Dartrix,7,0,0,0,Blade Quill Pokémon,2,Grass,Flying,0.7,16,2,Overgrow,,Long Reach,420,78,75,75,70,70,52,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
724,Decidueye,7,0,0,0,Arrow Quill Pokémon,2,Grass,Ghost,1.6,36.6,2,Overgrow,,Long Reach,530,78,107,75,100,100,70,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
725,Litten,7,0,0,0,Fire Cat Pokémon,1,Fire,,0.4,4.3,2,Blaze,,Intimidate,320,45,65,40,60,40,70,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
726,Torracat,7,0,0,0,Fire Cat Pokémon,1,Fire,,0.7,25,2,Blaze,,Intimidate,420,65,85,50,80,50,90,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
727,Incineroar,7,0,0,0,Heel Pokémon,2,Fire,Dark,1.8,83,2,Blaze,,Intimidate,530,95,115,90,80,90,60,1,0.5,2,1,0.5,0.5,2,1,2,1,0,1,2,0.5,1,0.5,0.5,1
728,Popplio,7,0,0,0,Sea Lion Pokémon,1,Water,,0.4,7.5,2,Torrent,,Liquid Voice,320,50,54,54,66,56,40,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
729,Brionne,7,0,0,0,Pop Star Pokémon,1,Water,,0.6,17.5,2,Torrent,,Liquid Voice,420,60,69,69,91,81,50,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
730,Primarina,7,0,0,0,Soloist Pokémon,2,Water,Fairy,1.8,44,2,Torrent,,Liquid Voice,530,80,74,74,126,116,60,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
731,Pikipek,7,0,0,0,Woodpecker Pokémon,2,Normal,Flying,0.3,1.2,3,Keen Eye,Skill Link,Pickup,265,35,75,30,30,30,65,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
732,Trumbeak,7,0,0,0,Bugle Beak Pokémon,2,Normal,Flying,0.6,14.8,3,Keen Eye,Skill Link,Pickup,355,55,85,50,40,50,75,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
733,Toucannon,7,0,0,0,Cannon Pokémon,2,Normal,Flying,1.1,26,3,Keen Eye,Skill Link,Sheer Force,485,80,120,75,75,75,60,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
734,Yungoos,7,0,0,0,Loitering Pokémon,1,Normal,,0.4,6,3,Strong Jaw,Stakeout,Adaptability,253,48,70,30,30,30,45,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
735,Gumshoos,7,0,0,0,Stakeout Pokémon,1,Normal,,0.7,14.2,3,Strong Jaw,Stakeout,Adaptability,418,88,110,60,55,60,45,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
736,Grubbin,7,0,0,0,Larva Pokémon,1,Bug,,0.4,4.4,1,Swarm,,,300,47,62,45,55,45,46,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
737,Charjabug,7,0,0,0,Battery Pokémon,2,Bug,Electric,0.5,10.5,1,Battery,,,400,57,82,95,55,75,36,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
738,Vikavolt,7,0,0,0,Stag Beetle Pokémon,2,Bug,Electric,1.5,45,1,Levitate,,,500,77,70,90,145,75,43,1,2,1,0.5,0.5,1,0.5,1,0,1,1,1,2,1,1,1,0.5,1
739,Crabrawler,7,0,0,0,Boxing Pokémon,1,Fighting,,0.6,7,3,Hyper Cutter,Iron Fist,Anger Point,338,47,82,57,42,47,63,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
740,Crabominable,7,0,0,0,Woolly Crab Pokémon,2,Fighting,Ice,1.7,180,3,Hyper Cutter,Iron Fist,Anger Point,478,97,132,77,62,67,43,1,2,1,1,1,0.5,2,1,1,2,2,0.5,1,1,1,0.5,2,2
741,Oricorio Baile Style,7,0,0,0,Dancing Pokémon,2,Fire,Flying,0.6,3.4,1,Dancer,,,476,75,70,70,98,70,93,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5
741,Oricorio Pom-Pom Style,7,0,0,0,Dancing Pokémon,2,Electric,Flying,0.6,3.4,1,Dancer,,,476,75,70,70,98,70,93,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
741,Oricorio Pa'u Style,7,0,0,0,Dancing Pokémon,2,Psychic,Flying,0.6,3.4,1,Dancer,,,476,75,70,70,98,70,93,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
741,Oricorio Sensu Style,7,0,0,0,Dancing Pokémon,2,Ghost,Flying,0.6,3.4,1,Dancer,,,476,75,70,70,98,70,93,0,1,1,2,0.5,2,0,0.5,0,1,1,0.25,2,2,1,2,1,1
742,Cutiefly,7,0,0,0,Bee Fly Pokémon,2,Bug,Fairy,0.1,0.2,3,Honey Gather,Shield Dust,Sweet Veil,304,40,45,40,55,40,84,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
743,Ribombee,7,0,0,0,Bee Fly Pokémon,2,Bug,Fairy,0.2,0.5,3,Honey Gather,Shield Dust,Sweet Veil,464,60,55,60,95,70,124,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
744,Rockruff,7,0,0,0,Puppy Pokémon,1,Rock,,0.5,9.2,3,Keen Eye,Vital Spirit,Steadfast,280,45,65,40,30,40,60,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
744,Own Tempo Rockruff,7,0,0,0,Puppy Pokémon,1,Rock,,0.5,9.2,1,Own Tempo,,,280,45,65,40,30,40,60,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
745,Lycanroc Midday Form,7,0,0,0,Wolf Pokémon,1,Rock,,0.8,25,3,Keen Eye,Sand Rush,Steadfast,487,75,115,65,55,65,112,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
745,Lycanroc Midnight Form,7,0,0,0,Wolf Pokémon,1,Rock,,1.1,25,3,Keen Eye,Vital Spirit,No Guard,487,85,115,75,55,75,82,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
745,Lycanroc Dusk Form,7,0,0,0,Wolf Pokémon,1,Rock,,0.8,25,1,Tough Claws,,,487,75,117,65,55,65,110,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
746,Wishiwashi Solo Form,7,0,0,0,Small Fry Pokémon,1,Water,,0.2,0.3,1,Schooling,,,175,45,20,20,25,25,40,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
746,Wishiwashi School Form,7,0,0,0,Small Fry Pokémon,1,Water,,8.2,78.6,1,Schooling,,,620,45,140,130,140,135,30,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
747,Mareanie,7,0,0,0,Brutal Star Pokémon,2,Poison,Water,0.4,8,3,Merciless,Limber,Regenerator,305,50,53,62,43,52,45,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
748,Toxapex,7,0,0,0,Brutal Star Pokémon,2,Poison,Water,0.7,14.5,3,Merciless,Limber,Regenerator,495,50,63,152,53,142,35,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
749,Mudbray,7,0,0,0,Donkey Pokémon,1,Ground,,1,110,3,Own Tempo,Stamina,Inner Focus,385,70,100,70,45,55,45,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
750,Mudsdale,7,0,0,0,Draft Horse Pokémon,1,Ground,,2.5,920,3,Own Tempo,Stamina,Inner Focus,500,100,125,100,55,85,35,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
751,Dewpider,7,0,0,0,Water Bubble Pokémon,2,Water,Bug,0.3,4,2,Water Bubble,,Water Absorb,269,38,40,52,40,72,27,1,0.5,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
752,Araquanid,7,0,0,0,Water Bubble Pokémon,2,Water,Bug,1.8,82,2,Water Bubble,,Water Absorb,454,68,70,92,50,132,42,1,0.5,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
753,Fomantis,7,0,0,0,Sickle Grass Pokémon,1,Grass,,0.3,1.5,2,Leaf Guard,,Contrary,250,40,55,35,50,35,35,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
754,Lurantis,7,0,0,0,Bloom Sickle Pokémon,1,Grass,,0.9,18.5,2,Leaf Guard,,Contrary,480,70,105,90,80,90,45,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
755,Morelull,7,0,0,0,Illuminating Pokémon,2,Grass,Fairy,0.2,1.5,3,Illuminate,Effect Spore,Rain Dish,285,40,35,55,65,75,15,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
756,Shiinotic,7,0,0,0,Illuminating Pokémon,2,Grass,Fairy,1,11.5,3,Illuminate,Effect Spore,Rain Dish,405,60,45,80,90,100,30,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
757,Salandit,7,0,0,0,Toxic Lizard Pokémon,2,Poison,Fire,0.6,4.8,2,Corrosion,,Oblivious,320,48,44,40,71,40,77,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
758,Salazzle,7,0,0,0,Toxic Lizard Pokémon,2,Poison,Fire,1.2,22.2,2,Corrosion,,Oblivious,480,68,64,60,111,60,117,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
759,Stufful,7,0,0,0,Flailing Pokémon,2,Normal,Fighting,0.5,6.8,3,Fluffy,Klutz,Cute Charm,340,70,75,50,45,50,50,1,2,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
760,Bewear,7,0,0,0,Strong Arm Pokémon,2,Normal,Fighting,2.1,135,3,Fluffy,Klutz,Unnerve,500,120,125,80,55,60,60,1,2,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
761,Bounsweet,7,0,0,0,Fruit Pokémon,1,Grass,,0.3,3.2,3,Leaf Guard,Oblivious,Sweet Veil,210,42,30,38,30,38,32,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
762,Steenee,7,0,0,0,Fruit Pokémon,1,Grass,,0.7,8.2,3,Leaf Guard,Oblivious,Sweet Veil,290,52,40,48,40,48,62,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
763,Tsareena,7,0,0,0,Fruit Pokémon,1,Grass,,1.2,21.4,3,Leaf Guard,Queenly Majesty,Sweet Veil,510,72,120,98,50,98,72,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
764,Comfey,7,0,0,0,Posy Picker Pokémon,1,Fairy,,0.1,0.3,3,Flower Veil,Triage,Natural Cure,485,51,52,90,82,110,100,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
765,Oranguru,7,0,0,0,Sage Pokémon,2,Normal,Psychic,1.5,76,3,Inner Focus,Telepathy,Symbiosis,490,90,60,80,90,110,60,1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1
766,Passimian,7,0,0,0,Teamwork Pokémon,1,Fighting,,2,82.8,2,Receiver,,Defiant,490,100,120,90,40,60,80,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
767,Wimpod,7,0,0,0,Turn Tail Pokémon,2,Bug,Water,0.5,12,1,Wimp Out,,,230,25,35,40,20,30,80,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
768,Golisopod,7,0,0,0,Hard Scale Pokémon,2,Bug,Water,2,108,1,Emergency Exit,,,530,75,125,140,60,90,40,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
769,Sandygast,7,0,0,0,Sand Heap Pokémon,2,Ghost,Ground,0.5,70,2,Water Compaction,,Sand Veil,320,55,55,80,70,45,15,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
770,Palossand,7,0,0,0,Sand Castle Pokémon,2,Ghost,Ground,1.3,250,2,Water Compaction,,Sand Veil,480,85,75,110,100,75,35,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
771,Pyukumuku,7,0,0,0,Sea Cucumber Pokémon,1,Water,,0.3,1.2,2,Innards Out,,Unaware,410,55,60,130,30,130,5,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
772,Type: Null,7,1,0,0,Synthetic Pokémon,1,Normal,,1.9,120.5,1,Battle Armor,,,534,95,95,95,95,95,59,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
773,Silvally,7,1,0,0,Synthetic Pokémon,1,Normal,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
774,Minior Meteor Form,7,0,0,0,Meteor Pokémon,2,Rock,Flying,0.3,40,1,Shields Down,,,440,60,60,100,60,100,60,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
774,Minior Core Form,7,0,0,0,Meteor Pokémon,2,Rock,Flying,0.3,0.3,1,Shields Down,,,500,60,100,60,100,60,120,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
775,Komala,7,0,0,0,Drowsing Pokémon,1,Normal,,0.4,19.9,1,Comatose,,,480,65,115,65,75,95,65,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
776,Turtonator,7,0,0,0,Blast Turtle Pokémon,2,Fire,Dragon,2,212,1,Shell Armor,,,485,60,78,135,91,85,36,1,0.25,1,0.5,0.25,1,1,1,2,1,1,0.5,2,1,2,1,0.5,1
777,Togedemaru,7,0,0,0,Roly-Poly Pokémon,2,Electric,Steel,0.3,3.3,3,Iron Barbs,Lightning Rod,Sturdy,435,65,98,63,40,73,96,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
778,Mimikyu,7,0,0,0,Disguise Pokémon,2,Ghost,Fairy,0.2,0.7,1,Disguise,,,476,55,90,80,50,105,96,0,1,1,1,1,1,0,1,1,1,1,0.25,1,2,0,1,2,1
779,Bruxish,7,0,0,0,Gnash Teeth Pokémon,2,Water,Psychic,0.9,19,3,Dazzling,Strong Jaw,Wonder Skin,475,68,105,70,70,70,92,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
780,Drampa,7,0,0,0,Placid Pokémon,2,Normal,Dragon,3,185,3,Berserk,Sap Sipper,Cloud Nine,485,78,60,85,135,91,36,1,0.5,0.5,0.5,0.5,2,2,1,1,1,1,1,1,0,2,1,1,2
781,Dhelmise,7,0,0,0,Sea Creeper Pokémon,2,Ghost,Grass,3.9,210,1,Steelworker,,,517,70,131,100,86,90,40,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
782,Jangmo-o,7,0,0,0,Scaly Pokémon,1,Dragon,,0.6,29.7,3,Bulletproof,Soundproof,Overcoat,300,45,55,65,45,45,45,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
783,Hakamo-o,7,0,0,0,Scaly Pokémon,2,Dragon,Fighting,1.2,47,3,Bulletproof,Soundproof,Overcoat,420,55,75,90,65,70,65,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
784,Kommo-o,7,1,0,0,Scaly Pokémon,2,Dragon,Fighting,1.6,78.2,3,Bulletproof,Soundproof,Overcoat,600,75,110,125,100,105,85,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
785,Tapu Koko,7,0,1,0,Land Spirit Pokémon,2,Electric,Fairy,1.8,20.5,2,Electric Surge,,Telepathy,570,70,115,85,95,75,130,1,1,1,0.5,1,1,0.5,2,2,0.5,1,0.5,1,1,0,0.5,1,1
786,Tapu Lele,7,0,1,0,Land Spirit Pokémon,2,Psychic,Fairy,1.2,18.6,2,Psychic Surge,,Telepathy,570,70,85,75,130,115,95,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
787,Tapu Bulu,7,0,1,0,Land Spirit Pokémon,2,Grass,Fairy,1.9,45.5,2,Grassy Surge,,Telepathy,570,70,130,115,85,95,75,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
788,Tapu Fini,7,0,1,0,Land Spirit Pokémon,2,Water,Fairy,1.3,21.2,2,Misty Surge,,Telepathy,570,70,75,115,95,130,85,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
789,Cosmog,7,0,1,0,Nebula Pokémon,1,Psychic,,0.2,0.1,1,Unaware,,,200,43,29,31,29,31,37,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
790,Cosmoem,7,0,1,0,Protostar Pokémon,1,Psychic,,0.1,999.9,1,Sturdy,,,400,43,29,131,29,131,37,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
791,Solgaleo,7,0,1,0,Sunne Pokémon,2,Psychic,Steel,3.4,230,1,Full Metal Body,,,680,137,137,107,113,89,97,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
792,Lunala,7,0,1,0,Moone Pokémon,2,Psychic,Ghost,4,120,1,Shadow Shield,,,680,137,113,89,137,107,97,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,4,1,4,1,1
793,Nihilego,7,0,1,0,Parasite Pokémon,2,Rock,Poison,1.2,55.5,1,Beast Boost,,,570,109,53,47,127,131,103,0.5,0.5,2,1,1,1,1,0.25,4,0.5,2,0.5,1,1,1,1,2,0.5
794,Buzzwole,7,0,1,0,Swollen Pokémon,2,Bug,Fighting,2.4,333.6,1,Beast Boost,,,570,107,139,139,53,53,79,1,2,1,1,0.5,1,0.5,1,0.5,4,2,0.5,1,1,1,0.5,1,2
795,Pheromosa,7,0,1,0,Lissome Pokémon,2,Bug,Fighting,1.8,25,1,Beast Boost,,,570,71,137,37,137,37,151,1,2,1,1,0.5,1,0.5,1,0.5,4,2,0.5,1,1,1,0.5,1,2
796,Xurkitree,7,0,1,0,Glowing Pokémon,1,Electric,,3.8,100,1,Beast Boost,,,570,83,89,71,173,71,83,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
797,Celesteela,7,0,1,0,Launch Pokémon,2,Steel,Flying,9.2,999.9,1,Beast Boost,,,570,97,101,103,107,101,61,0.5,2,1,2,0.25,1,1,0,0,0.5,0.5,0.25,1,1,0.5,1,0.5,0.5
798,Kartana,7,0,1,0,Drawn Sword Pokémon,2,Grass,Steel,0.3,0.1,1,Beast Boost,,,570,59,181,131,59,31,109,0.5,4,0.5,0.5,0.25,1,2,0,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5
799,Guzzlord,7,0,1,0,Junkivore Pokémon,2,Dark,Dragon,5.5,888,1,Beast Boost,,,570,223,101,53,97,53,43,1,0.5,0.5,0.5,0.5,2,2,1,1,1,0,2,1,0.5,2,0.5,1,4
800,Necrozma,7,0,1,0,Prism Pokémon,1,Psychic,,2.4,230,1,Prism Armor,,,600,97,107,101,127,89,79,1,1,1,1,1,1,0.5,1,1,1,0.5,1.5,1,1.5,1,1.5,1,1
800,Dusk Mane Necrozma,7,0,1,0,Prism Pokémon,2,Psychic,Steel,3.8,460,1,Prism Armor,,,680,97,157,127,113,109,77,0.5,1.5,1,1,0.5,0.5,1,0,1.5,0.5,0.25,1,0.5,1.5,0.5,1.5,0.5,0.5
800,Dawn Wings Necrozma,7,0,1,0,Prism Pokémon,2,Psychic,Ghost,4.2,350,1,Prism Armor,,,680,97,113,109,157,127,77,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,3,1,3,1,1
800,Ultra Necrozma,7,0,1,0,Prism Pokémon,2,Psychic,Dragon,7.5,230,1,Neuroforce,,,754,97,167,97,167,97,129,1,0.5,0.5,0.5,0.5,2,0.5,1,1,1,0.5,2,1,2,2,2,1,2
801,Magearna,7,0,0,1,Artificial Pokémon,2,Steel,Fairy,1,80.5,1,Soul-Heart,,,600,80,95,115,130,115,65,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5
802,Marshadow,7,0,0,1,Gloomdweller Pokémon,2,Fighting,Ghost,0.7,22.2,1,Technician,,,600,90,125,80,90,90,125,0,1,1,1,1,1,0,0.5,1,2,2,0.25,0.5,2,1,1,1,2
803,Poipole,7,0,1,0,Poison Pin Pokémon,1,Poison,,0.6,1.8,1,Beast Boost,,,420,67,73,67,73,67,73,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
804,Naganadel,7,0,1,0,Poison Pin Pokémon,2,Poison,Dragon,3.6,150,1,Beast Boost,,,540,73,73,73,127,73,121,1,0.5,0.5,0.5,0.25,2,0.5,0.5,2,1,2,0.5,1,1,2,1,1,1
